,product_id,product_name,aisle_id,department_id,prices
14716,14716,Marble Sandwich Cookies,61,19,2.6
14729,14729,Original Fruit Chews Candy,45,19,4.4
14738,14738,Disney Fairies Fruit Flavored Snacks,50,19,1.8
14739,14739,Chocolate Dipped Coconut,3,19,4.9
14740,14740,Builder's® Chocolate Mint Protein Bars,3,19,2.0
14754,14754,Coconut Organic Stone Ground 70% Dark Chocolate Bar,45,19,3.2
14758,14758,Lemon Flavored Gluten Free Wafer Bites,61,19,2.9
14761,14761,Honey Almond Flax Chewy Granola Bars,3,19,3.0
14765,14765,"Nut Blend, Raw & Sprouted, Rosemary Garlic",50,19,5.4
14770,14770,Cranberry Granola Bars,3,19,2.6
14772,14772,"Cookies, Vanilla",61,19,3.9
14778,14778,Organic Chocolate Chip Chewy Granola Bars,3,19,6.3
14783,14783,Chocolate Crunch Rice Cakes,78,19,3.2
14796,14796,Veggie Sticks,50,19,2.6
14801,14801,Coconut Delight Creme Fudge Oreo,61,19,5.8
14806,14806,The Original Fruit & Nut Food Bars Chocolate Chip Brownie,3,19,2.4
14816,14816,Hawaiian BBQ Macadamia Nuts,117,19,6.8
14823,14823,"Candy, Crystallized Ginger",45,19,4.8
14828,14828,Select Cashews Almonds & Pecans Mixed Nuts,117,19,6.1
14833,14833,Sweet Rejuvenation Cashew Butter Macrobar,3,19,2.4
14844,14844,Chocolate Chunk Soft-Baked Cookies,61,19,4.0
14846,14846,Gluten Free Chocolate Almond Bar,3,19,6.3
14847,14847,Sesame Breadsticks,78,19,3.8
14855,14855,Banana Snakaroons,61,19,5.6
14857,14857,"Cashews, Applewood Smoked",117,19,2.7
14858,14858,Multigrain Pita Chips,107,19,4.1
14859,14859,King Size Chocolate Candy With Peanuts,45,19,5.3
14862,14862,Aged White Cheddar Puffs Cheese Snacks,23,19,4.1
14866,14866,Green Apple + Golden Pineapple 14 Pieces Sugar Free Gum,46,19,6.2
14867,14867,Honey Bunny Grahams,61,19,4.6
14869,14869,Tray Cookies Chocolate Chip,61,19,5.6
14884,14884,Almond Sea Salt 72% Cocoa Square,45,19,4.3
14890,14890,Shelled Walnuts,117,19,3.4
14896,14896,Organic Gluten-Free Chocolate Chip Cookies,61,19,2.1
14901,14901,Raisins,117,19,2.0
14902,14902,Berry Lemonade with Chia Chewy Granola Bars,3,19,2.3
14910,14910,Crunchy Corn Sticks,107,19,3.3
14920,14920,Organic Dark Chocolate with Sea Salt & Cracked Black Pepper,45,19,5.5
14933,14933,Plum Kids Organic Fruit Shredz Berrylicious Packs,50,19,3.0
14961,14961,Ginger Thins,61,19,6.6
14964,14964,Limón Potato Chips,107,19,5.3
14970,14970,Banana Creme Twinkies,61,19,5.9
14982,14982,Chocolate Peanut Mini Snack Nutrition Bars,3,19,2.5
14984,14984,Organic Hard Candy d'Anjou Pear & Cinnamon,45,19,4.3
15001,15001,Honey Roasted Chickpea Snacks,117,19,2.3
15011,15011,"Pita Chips, Simply Naked",107,19,6.2
15013,15013,Fig Bars,61,19,6.5
15020,15020,Sprouted Sourdough Cracker,78,19,3.8
15022,15022,Milk Chocolate Caramel Cups,45,19,4.8
15041,15041,"Superfood Cranberry, Almond & Lucuma Seedbar",3,19,5.8
15044,15044,Quark Sea Salt Caramel,45,19,2.9
15045,15045,Organic 70% Cacao Dark Chocolate,45,19,6.3
15052,15052,Pistachio Kernels,117,19,5.2
15064,15064,Strong Roasted Jalapeno Almond Protein Bar,3,19,3.6
15067,15067,Double Chocolate Sundae Dream Syrup,103,19,5.3
15068,15068,Organic Coconut Mango Energy Bar,3,19,4.0
15069,15069,Crunch Donuts,61,19,5.1
15088,15088,Fruit Sensations Sweet Watermelon Sugar-Free Gum,46,19,2.6
15093,15093,Xpolsive Pizza Baked Snack Crackers,78,19,5.5
15094,15094,Edamame Dry Roasted Spicy Wasabi,117,19,7.0
15095,15095,Kettle Cooked Potato Chips Original (15 Oz),107,19,6.2
15096,15096,Cheddar Tortilla Chips,107,19,1.8
15110,15110,Spry Chewing Gum With Xylitol Green Tea,46,19,2.2
15114,15114,SELECT Original Rice Crackers,78,19,2.2
15118,15118,Spice Drops,45,19,7.0
15121,15121,Raw Pecans,117,19,1.7
15123,15123,Gluten Free Fudge Covered Pretzels,45,19,4.8
15139,15139,Simply Yellow Corn Tortilla Chips,107,19,4.1
15156,15156,Hot 'N Spicy Chicharrones,107,19,4.0
15174,15174,Raspberry Pim's European Biscuits,61,19,3.3
15177,15177,Apple Freeze Dried Organic,117,19,2.2
15181,15181,Dark Chocolate Nonpareils,45,19,3.2
15192,15192,Flavor Blasted Wild White Cheddar Goldfish Crackers,78,19,4.2
15207,15207,Strawberry Granola Bar,3,19,3.8
15217,15217,with Xylitol Original Flavor 18 Sticks Sugar Free Gum,46,19,4.4
15228,15228,Bacon Coconut Chips,45,19,2.4
15242,15242,Flavor Blasted Xtra Cheddar/Colors Variety Pack Baked Snack Crackers,78,19,2.7
15246,15246,Sweet Potato Popped Chips,107,19,3.1
15251,15251,Nut & Spices Bar Dark Chocolate Almond Mint,3,19,2.6
15252,15252,Sesame Seaweed Chips,107,19,4.9
15258,15258,Protein Chewy Bar Peanut Butter Dark Chocolate Bars,50,19,3.4
15291,15291,Dark Chocolate Candies,45,19,6.3
15319,15319,"Granola, Clusters, Banana Walnut",61,19,3.4
15328,15328,Peanut Butter Filled Pretzels,107,19,6.0
15333,15333,Organic Grapes Galore Bunny Snacks,50,19,5.7
15334,15334,Full Size Candy Bars Variety Pack,45,19,3.2
15336,15336,Tiny Fruits+Veggies Freeze Dried Snacks Banana Mango & Edamame,50,19,6.6
15340,15340,Chocolate Bar White Chocolate Hazelnut,45,19,5.7
15354,15354,Goldfish Cheddar,78,19,4.7
15365,15365,Organic Energy Chews Fruit Smoothie,45,19,3.4
15373,15373,"Simple Nut Bar with Almond, Cashew, and Sea Salt",3,19,5.9
15386,15386,Whole Grain White Corn Salted Tortilla Chips,107,19,1.9
15389,15389,Honey Salted Peanut,3,19,1.9
15395,15395,Organic Caramel Crunch With Sea Salt Chocolate Bar,45,19,5.1
15409,15409,"Honey Patties, Chocolate Mint",45,19,5.4
15418,15418,Coconut Chips,50,19,5.2
15427,15427,Cream Crackers,78,19,4.2
15430,15430,Sweet 'N Heat Coconut Chips,50,19,3.4
15433,15433,Oatmeal Raisin Walnut Bar,3,19,2.1
15453,15453,Gluten Free Vanilla Creme Cookies,61,19,5.0
15467,15467,Core Gluten Free Mint Chocolate Bar,3,19,6.6
15489,15489,Curiously Strong Mints Peppermint,46,19,2.7
15491,15491,Pour Over Movie Theater Butter Microwave Popcorn,23,19,2.2
15506,15506,Organic Extra Virgin Olive Oil Popped Corn,23,19,6.2
15538,15538,Cheese Multigrain Crackers,78,19,3.6
15540,15540,Sociables Baked Savory Crackers,78,19,1.9
15545,15545,Movie Theatre Butter Microwave Popcorn,23,19,4.2
15548,15548,3 Musketeers,45,19,1.7
15554,15554,Macadamia Gold Bar,45,19,3.4
15559,15559,Cocoa & Vanilla Gluten Free Bunny Cookies,61,19,6.8
15567,15567,Crunchy Chickpeas Falafel,50,19,5.8
15580,15580,Lindor Holiday Mix,45,19,2.3
15581,15581,Boom Chicka Pop Candy Corn Flavored Kettle Corn,23,19,2.8
15583,15583,"Gum, Slim Packs",46,19,1.9
15605,15605,Sweet Potato & Cinnamon Crackers,78,19,6.4
15612,15612,Unwrapped Bites,45,19,1.7
15618,15618,White Cheddar Rice Cakes,78,19,3.9
15626,15626,Gluten Free Lots Of Everything  Whole Grain Crackers,78,19,3.2
15634,15634,White Peppermint Chewing Gum,46,19,3.1
15638,15638,Gingerman Sweet and Simple Cookkies,61,19,4.6
15643,15643,Peachier-O's Gummi Candy,45,19,4.6
15646,15646,Organic Sriracha Seaweed,107,19,6.8
15650,15650,Crunchy Peanut Butter Granola,3,19,1.6
15655,15655,Dark Chocolate Mint Snacking Chocolate,45,19,2.1
15659,15659,Galactic Gelato In Dark Chocolate,45,19,3.6
15665,15665,Movie Theater Popcorn,23,19,6.4
15669,15669,The Organic Candy Bar Mocha Bar,45,19,6.6
15671,15671,"Quinoa Puffs, Herbes de Provence",107,19,5.7
15672,15672,Brownie Bites,61,19,1.8
15679,15679,Triple Chocolate Muscle Brownie,3,19,2.5
15686,15686,Classic Pretzel Crackers,107,19,4.7
15689,15689,Crispy Gluten Free Baked Multigrain Crackers,78,19,1.9
15697,15697,Apricot  Walnut & Coconut Granola Bar,3,19,4.0
15698,15698,Peanut Butter & Strawberry Fruit & Nut Bar,3,19,6.9
15700,15700,Cheddar Cheese Nut Thins Cracker Snacks,78,19,2.3
15757,15757,Milano Slices Crunchy Almond Cookies,61,19,2.0
15759,15759,Peanut Butter Sandwich Cookies,61,19,2.0
15779,15779,Cranberry Almond Cashew Trail Mix,125,19,6.0
15785,15785,Sticks The Pounder Pretzels,107,19,5.5
15787,15787,Roulette Chips,107,19,4.5
15793,15793,Rice Shoyu Arare Cracker,78,19,2.6
15796,15796,Organic Dark Chocolate With Sea Salt & Cayenne,45,19,1.7
15798,15798,Cabernet Matinee Intense Dark Chocolate,45,19,6.1
15821,15821,Fudge Dipped Coconut Granola Bars,3,19,5.1
15841,15841,Organic Dark Chocolate Almond & Sea Salt Trail Mix Bar,3,19,5.5
15850,15850,Zingers Cakes,61,19,4.5
15874,15874,Burnt Caramel Tiles,45,19,4.0
15876,15876,Salt and Pepper Pistachios,117,19,5.7
15888,15888,Vanilla Wafers Cookies,61,19,6.6
15897,15897,Organic Very Dark Chocolate 71% Cacao,45,19,2.6
15901,15901,Bite Size Caramel Chocolates,45,19,5.9
15902,15902,100 Calorie  Per Bag Popcorn,23,19,5.8
15911,15911,Animal Cookie Cup On the Go,61,19,2.0
15916,15916,Amaretti Cookies,61,19,4.2
15917,15917,Orange Chocolate Beet Smart Cookies,61,19,3.9
15918,15918,Sea Salt Caramel Sauce,103,19,5.5
15920,15920,Variety Pack Hawaiian Potato Chips,107,19,6.9
15922,15922,Shelled Hemp Seeds,117,19,5.7
15947,15947,Kisses Milk Chocolate,45,19,6.9
15974,15974,Original Baked Snack Crackers Packs,78,19,4.3
15986,15986,Chocolate Almond Bar,3,19,2.7
15988,15988,Black Bean Fiesta Crackers,78,19,1.7
15989,15989,Sandwich Crackers Variety Pack,78,19,2.5
15993,15993,"Rice Roll, Crunchy, Brown Rice & White Rice",50,19,3.4
16007,16007,Nacho Cheese Tortilla Crisps,107,19,5.9
16014,16014,Barbeque Potato,107,19,6.3
16018,16018,Cinnamon Crunch Apple Chips,50,19,1.8
16021,16021,Cinnamon Streusel Coffee Cakes,61,19,7.0
16053,16053,Boston Creme Pie Milano Melts,61,19,4.6
16055,16055,Original Hermits Cookies,61,19,6.5
16056,16056,Candy Canes Red & White Mint Canes,45,19,6.5
16057,16057,Original Snack Crackers,78,19,3.4
16066,16066,Unsalted Tops Saltine Crackers,78,19,7.0
16067,16067,Special K Moments Dreamy Coconut Indulgent Snack Bites,61,19,5.7
16072,16072,Sport Chocolate Peanut Butter Protein Bar,3,19,6.4
16076,16076,Tropical Remix Sugar-Free Gum,46,19,6.4
16084,16084,Vanilla Caramels,45,19,3.3
16101,16101,Plain Brownies,45,19,2.0
16103,16103,Strawberry Fruit Strips,50,19,4.8
16113,16113,Organic Roots Veggie Chips,50,19,5.9
16124,16124,Baked Parmesan Garlic Lentil Chips,107,19,3.3
16134,16134,Olive Oil Sea Salt Bar,45,19,5.4
16135,16135,Organic Fruit Snacks,50,19,1.9
16141,16141,Peppermint Patties Minis King Size,45,19,6.5
16142,16142,Salted Pretzel Sticks,107,19,5.2
16143,16143,Chocolate Chunk Cookies,61,19,4.4
16146,16146,Dark Chocolate Covered Salted Almonds,45,19,3.3
16154,16154,Mini Peanut Butter Sandwich Crackers,78,19,2.5
16166,16166,Sesame Melba Toast,78,19,2.4
16169,16169,RSTD WHL CHSNTS,117,19,5.1
16183,16183,Organic Extreme Dark Chocolate 88% Cacao,45,19,5.7
16197,16197,Pure Fresh Spearmint Sugar-Free Gum,46,19,6.2
16199,16199,Newman-O's Vanilla Creme Filled Vanilla Cookies,61,19,2.2
16217,16217,Crunchy Roasted Almond Granola Bars,3,19,5.5
16221,16221,Golden Oreo Sandwich Cookies,61,19,2.3
16241,16241,Peanut Butter Chocolate Chip Meal Bar,3,19,3.2
16242,16242,Family Size Lightly Salted Potato Chips,107,19,5.5
16246,16246,Dark Chocolate Salted Caramel Protein Nut Bar,3,19,1.7
16247,16247,Caraway Crackers,78,19,4.3
16254,16254,ZBar Organic Chocolate Brownie Energy Snack,3,19,4.9
16258,16258,Sours,45,19,4.4
16284,16284,Chocolate Wafer,61,19,5.4
16294,16294,Dark Chocolate Discs,45,19,2.4
16296,16296,Classic Recipe Hazelnut Milk Chocolate,45,19,4.6
16305,16305,Ritz Crackers,78,19,3.3
16308,16308,Mostess Mini-Cupcakes,61,19,2.9
16309,16309,Cheese & Peanut Butter Sandwich Crackers,78,19,4.7
16310,16310,Chocolate Flavored Almond Bark,45,19,6.7
16313,16313,Organic Just Apples,50,19,2.9
16314,16314,Organic Sweet & Salty Peanut Choco Chewy Granola Bars,3,19,2.1
16319,16319,Cheezy Herb Brussel Bites,107,19,2.8
16321,16321,70% Dark Chocolate With Coconut Bar,45,19,3.6
16322,16322,Double Dark Chocolate Nutrition Bar,3,19,6.2
16331,16331,Cream Filled White Fancy Cakes,61,19,5.4
16332,16332,Sriracha Tortilla Chips,107,19,5.8
16345,16345,Spinach & Kale,107,19,2.3
16348,16348,Chocolate Alphabet Cookies,61,19,3.4
16350,16350,Variety Snack Pack,50,19,1.7
16362,16362,"Breath Mints, Peppermint",46,19,6.0
16365,16365,Hot & Spicey Baked Snack Crackers,78,19,5.7
16371,16371,"Kale Chips, Olive & Sea Salt",50,19,2.6
16381,16381,Protein Bar Double Chocolate Chunk,3,19,5.0
16399,16399,Organic Cashew Cacao Oatmeal,3,19,2.1
16407,16407,Rosemary Croccantini,78,19,5.7
16410,16410,Kettle Cooked Sea Salt & Cracked Pepper Potato Chips,107,19,5.6
16413,16413,Simply Made Butter Cookies,61,19,4.6
16416,16416,Popchips 3.0 Oz Cheddar Potato,107,19,3.1
16418,16418,Orange Flavored Mints,46,19,4.8
16443,16443,Special K Chocolate Peanut Butter Bar,3,19,5.6
16444,16444,Dip Etizers Dip Cheesy Spinach & Artichoke,107,19,4.7
16447,16447,Theatre Box Original Fruit Flavor Candy,45,19,6.1
16448,16448,Sweet BBQ,78,19,6.0
16453,16453,Original Gummies,45,19,6.5
16454,16454,Chia Seeds,117,19,5.3
16460,16460,Organic Buttery Rich Classics,78,19,6.1
16464,16464,Sweet & Salty Nut Almond Granola Bars,3,19,5.4
16474,16474,Sepcial Dark Giant Bar Candy Bar,45,19,5.5
16476,16476,Miniatures Assorted Candy,45,19,2.8
16477,16477,Milk Chocolate With Soft Nougat And Caramel Center Candy Bar,45,19,6.8
16493,16493,Lindor Sea Salt Milk Chocolate Truffles,45,19,3.4
16501,16501,Currant + Mint Lamb Bar,3,19,5.6
16509,16509,Organic Live Food Bar Heavenly Hazelnut Chocolate,3,19,4.0
16521,16521,Walnut Halves & Pieces,117,19,4.7
16524,16524,Iced Oatmeal Cookies,61,19,6.3
16529,16529,Real Steak Jerky Original Recipe,23,19,3.8
16550,16550,Variety Cookies,61,19,3.8
16556,16556,Popcorn Party Size! White Cheddar Cheese,23,19,2.4
16557,16557,Acai Berry Chia Bars,3,19,6.3
16559,16559,Hershey Chocolate Twists,45,19,5.2
16581,16581,"Gum, Sugarfree, Bubblemint",46,19,5.1
16584,16584,Organic Dried Sweetened Cranberries,117,19,5.6
16589,16589,Plantain Chips,107,19,5.0
16591,16591,Mini Chips Ahoy! Chocolate Chip Cookies,61,19,4.4
16595,16595,"2% Cottage Cheese, Small Curd",50,19,2.3
16619,16619,Chili Cheese Flavored Corn Chips,107,19,2.3
16620,16620,Original Kettlecorn,23,19,6.6
16622,16622,Blonde Macaroons,61,19,6.7
16628,16628,Carmel Milk Chocolate,45,19,4.1
16652,16652,Wild Berry Fruit Candy,45,19,6.0
16655,16655,Protein And Fiber Chocolate Almond Coconut Bar,3,19,6.9
16658,16658,Orange Delights Chocolate Dipped Candied Oranges,45,19,1.8
16665,16665,Banana Bread Sprouted Bar,3,19,3.3
16671,16671,Lemon Poppy Seed Breakfast Biscuits,61,19,6.0
16672,16672,Caramel Galette French Cookies,61,19,5.8
16679,16679,Rice Crackers Wasabi,78,19,6.0
16680,16680,Waffle Cones,103,19,5.5
16685,16685,Honey Cinnamon Almonds,117,19,6.9
16690,16690,The Complete Cookie Vegan Pumpkin Spice Cookie,61,19,2.6
16712,16712,Gluten Free Vegetable Crackers,78,19,3.6
16732,16732,Peanut Milk Chocolate XXL Bag,45,19,5.9
16738,16738,Gripz Chips Deluxe/Cheez-It/Grahams Variety Pack Snacks,61,19,4.7
16747,16747,Original Movie Theater Popcorn,23,19,1.9
16750,16750,Ones Dried Plums,117,19,5.3
16752,16752,Merry Maraschino Pitted Cherries,103,19,3.9
16756,16756,Flamin Hot Potato Chips,107,19,2.5
16764,16764,100 Count Assorted Minitures Bag,45,19,4.5
16766,16766,Organic Freeze Dried Bananas and Strawberries,117,19,4.4
16773,16773,All Natural Peanut Butter Oat Bar,3,19,2.3
16787,16787,Organic Peanut Butter Dark Chocolate Bar,45,19,3.1
16793,16793,"Protein Bar, High, White Chocolate",3,19,4.3
16799,16799,Sugar Free Sweet Mint Gum,46,19,2.6
16811,16811,"Fat Free, Gluten Free & Low Sodium, 12 Flavor Gummi Worms",45,19,6.3
16812,16812,Chocolate Peanut Butter Crisp Energy Bar,3,19,3.8
16815,16815,Calcium 500 mg Milk Chocolate Disks,45,19,2.6
16831,16831,Milk Chocolate & Caramel Bar,45,19,2.0
16839,16839,Organic Raw Hunza Goji Berries,117,19,3.7
16849,16849,Organic Fruit Snacks Bunch O' Berries,50,19,4.0
16877,16877,Oats & Honey Granola Bars,3,19,5.0
16891,16891,Fun Size Candy Bars,45,19,3.0
16896,16896,Potato Chips Sweet Potato,107,19,4.9
16897,16897,Trail Mix Chewy Granola,3,19,6.4
16900,16900,Original Whole Grain Chips,107,19,5.2
16906,16906,Chocolate Chip Cookie Dough Fruit & Nut Bars,3,19,4.6
16913,16913,"Licorice, Soft",45,19,3.5
16946,16946,Dark Chocolate & Coconut Candy Bar,45,19,1.7
16960,16960,Party Bag Assortment  Chocolate Mix,45,19,5.3
16974,16974,Sea Salt Brown Rice Crackers,107,19,5.1
16988,16988,Gin Gins Ginger Chewy Candy,45,19,5.2
16994,16994,Chocolate Brownie Kid Z Bar,3,19,2.3
16996,16996,Snackers Pumpkin Seed Cheddar,78,19,6.9
17002,17002,Strawberry ZFruit,3,19,2.6
17003,17003,Fun Size Chocolate Bars,45,19,6.4
17005,17005,Dark Chocolate Covered Cashews,117,19,6.8
17029,17029,Fruit Roll-Ups Strawberry Sensation Fruit Flavored Snacks,50,19,3.3
17030,17030,Wicked Dark 95% Chocolate,45,19,6.4
17036,17036,Jurassic World Fruit Flavored Snacks,50,19,2.0
17037,17037,Bodacious Blueberry Vanilla Energy Bar,3,19,1.9
17047,17047,Chocolate Craze Nutrition Bar,3,19,5.5
17053,17053,Multi-Grain Club Crackers,78,19,3.9
17084,17084,Peanut Butter & Honey Nutrition Bar,3,19,2.7
17094,17094,Fiesta Size Strips Restaurant Style Tortilla Chips,107,19,3.2
17103,17103,Ripples Sour Cream & Onion Flavored Potato Chips,107,19,2.4
17118,17118,Natural Sugar Free Spearmint Mints,46,19,5.9
17125,17125,"P3 Portable Protein Pack-Slow Roasted Turkey Breast, Mild Cheddar Cheese & Dry Roasted Peanuts",125,19,3.3
17133,17133,Limited Edition Milano Banana Chocolate Cookies,61,19,5.3
17135,17135,"Nuggets Assortment, Family Bag",45,19,1.8
17137,17137,Plum Kids Organic Fruit & Veggie Shredz - Rooty Blues,50,19,2.4
17151,17151,Honey Maid Cinnamon Grahams,78,19,6.4
17156,17156,Jr. Organic Chocolate Cherry Granola Bars,3,19,6.3
17165,17165,Milk Chocolate Eggs,45,19,5.7
17179,17179,Lightly Salted Mixed Nuts,117,19,4.0
17184,17184,"Chestnuts, Organic",117,19,6.3
17188,17188,Chocolate Almond Raisin,3,19,2.8
17192,17192,Crunch 'N Chew Original Flavors,45,19,3.8
17205,17205,Chipotle Chili Chocolate Mexicano Classic Discs,45,19,4.5
17224,17224,Oats & Honey Gluten Free Granola,3,19,1.6
17231,17231,Sprouted Sunflower Seeds,117,19,6.8
17236,17236,Organic Pecan Pieces,117,19,6.0
17238,17238,100 Calorie Variety Sack,107,19,4.4
17254,17254,Strawberry Rhubarb Pie in Chocolate,45,19,3.6
17267,17267,Bite Organic Peanut Butter Crunch Snack Bar,3,19,4.1
17268,17268,Original Potato Chips Triple Pack,107,19,5.6
17280,17280,Fudge Covered Crackers,61,19,3.4
17281,17281,White with 30% Cacao Content Organic Chocolate,45,19,3.6
17292,17292,Dark Chocolate Chili Almond Bars,3,19,2.1
17310,17310,Chocolate Chip Love Cookies,61,19,5.7
17311,17311,Dried Philippine Mango,117,19,6.7
17312,17312,Cheese Corn Thins,107,19,6.0
17315,17315,Hard Candy 5 Flavors,45,19,5.7
17319,17319,Chickpeas Red Peppers Potatoes,107,19,3.6
17331,17331,Coconut Oil Kettle Cooked Potato Chips Sea Salt,107,19,5.5
17336,17336,Chips Onion Applewood BBQ,107,19,5.7
17342,17342,Pure Fresh Freshmint Sugar-Free Gum,46,19,3.6
17344,17344,Assorted Flavors Pops,45,19,1.9
17349,17349,Taco Explosion Mix Tortilla Snacks,107,19,6.8
17366,17366,Sweet Potato Corn Tortilla Chips,107,19,6.9
17369,17369,SmartPop! Butter Popping Corn,23,19,3.8
17372,17372,Triple Layer Fruit Snack,50,19,6.8
17373,17373,Almond Butter Mini Bar,3,19,5.3
17376,17376,P.B. Popps Popcorn,23,19,6.4
17403,17403,Caramel Almond & Sea Salt Fruit & Nut Bars,3,19,6.1
17417,17417,Reduced Fat Original Potato Crisps,107,19,6.9
17426,17426,Simply Sea Salted Thick Cut Potato Chips,107,19,3.9
17431,17431,Cool Ranch Flavored Tortilla Chips,107,19,4.1
17433,17433,Candy Rolls Assorted Flavors,45,19,3.7
17440,17440,Glazed Pie Pecans,117,19,3.7
17458,17458,Popping Corn Butter Classic Bag,23,19,6.1
17459,17459,Roasted Seaweed Snack,50,19,5.5
17462,17462,Freeze Dried Blueberries,117,19,3.0
17468,17468,Raw Almonds,117,19,3.3
17484,17484,Thin And Crispy Corn Tortilla Chips,107,19,3.5
17485,17485,Organic Coconut Banana Bite,50,19,6.9
17492,17492,Simply Toasted Crunchy Coconut Chips,107,19,3.7
17499,17499,Golden Oreo Sandwich Cookies Mini Bite Size Go-Paks,61,19,2.6
17509,17509,Fiber d'Lish Soft Baked Delicious Treat Peanut Chocolate Chip Bar,3,19,2.8
17512,17512,Smoky Maple Rice Chips,107,19,2.5
17525,17525,Organic Bunny Fruit Snacks Strawberry Fruit Snacks,50,19,6.8
17526,17526,70% Dark Chocolate Salted Almond Bar,45,19,3.5
17535,17535,Protein Energy Bar Original Cookies & Creme,3,19,3.8
17558,17558,Teddy Grahams Birthday Cake Graham Snacks,61,19,5.2
17563,17563,Sharp Cheddar Cheese Snack,78,19,4.9
17568,17568,Pitted Prunes,117,19,6.7
17585,17585,Raspberry Blast Fruit and Chia Seed Bar,3,19,3.1
17587,17587,38% Milk Banana Pecan Caramel Bar,45,19,5.4
17612,17612,Dark Chocolate Banana Chips,45,19,4.6
17616,17616,Goldfish Cheddar Baked Snack Crackers,78,19,7.0
17617,17617,David Seeds Sunflower Seeds,117,19,5.4
17621,17621,Vanilla Yogurt Raisins Halloween Mini-Snacks,117,19,6.7
17639,17639,"Cherry Pie, Cashew Cookie & Apple Pie Mini Bars",3,19,6.8
17660,17660,Scandinavian Oat Crispbread,78,19,5.9
17661,17661,Kettle Cooked Waffle Cut Sea Salt Potato Chips,107,19,4.2
17662,17662,Cherry Fruit Pie,61,19,5.3
17665,17665,Cherry Fruit Roll,50,19,7.0
17676,17676,White Fudge Covered Pretzels,107,19,4.6
17686,17686,Candy Canes 5 Flavors,45,19,4.7
17688,17688,Barbeque Kettle Cooked Flavor Potato Chips,107,19,4.6
17699,17699,Sugar Cones,103,19,3.2
17705,17705,Reese's Chewy Cookies,61,19,3.7
17712,17712,Beef Jerky Bold Flavor Tender Bite Teriyaki,23,19,5.9
17716,17716,"Popcorn, Hot Cheese Flavored",23,19,3.3
17730,17730,Peanut Toffee Buzz Energy Bar,3,19,5.2
17733,17733,Fajita Scoops,107,19,1.7
17744,17744,Dark Chocolate  with A Touch Of Sea Salt,45,19,6.7
17761,17761,"Protein Bar, Organic, Walnut Fudge Brownie",3,19,4.4
17775,17775,Boom Choco Boom Ricemilk Chocolate Bar,45,19,5.2
17777,17777,Specials Sourdough Pretzels Extra Dark,107,19,7.0
17791,17791,White Corn Tortilla Strips,107,19,3.9
17793,17793,Anise Chocolate Biscotti,61,19,3.5
17809,17809,Special K Mini Brownies Blondie,61,19,2.0
17823,17823,Organic Dried Whole Blueberries,117,19,3.8
17834,17834,Dark Chocolate Raspberry,45,19,5.5
17835,17835,Thin & Light Tortilla Chips,107,19,3.5
17841,17841,Pretzel Pieces 50% Less Fat Everything,107,19,3.1
17847,17847,Carob Chip,3,19,4.7
17861,17861,Cinnamon Bunny Grahams Whole Grain Graham Snacks Bunny Grahams,61,19,4.2
17865,17865,Mini Whole Wheat Croccantini,78,19,6.3
17881,17881,All Natural Sea Salt Popcorn,23,19,4.9
17885,17885,Organic Baked Sour Cream & Onion Potato Chips,107,19,3.0
17888,17888,Chewy Caramels,45,19,3.9
17891,17891,Peanut Butter Natural Protein Bar,3,19,4.9
17892,17892,Honey Cake,61,19,6.0
17899,17899,"Cherry, Grape, Lemon, Lime, and Orange Candy",45,19,4.6
17918,17918,Sweet & Salty Mountain Mix,3,19,7.0
17919,17919,Braided Honey Wheat Pretzels,107,19,1.7
17928,17928,Fine Hazelnut 3 ct Chocolates,45,19,5.2
17930,17930,Premium Cheddar Cheese Popcorn,23,19,2.9
17931,17931,Reduced Fat Crackers,78,19,5.7
17932,17932,Endulge Peanut Butter Cups,3,19,2.4
17943,17943,Sriracha Baked Snack Mix,78,19,1.7
17954,17954,White Cheddar Just Crisps,78,19,6.0
17963,17963,Coconut & Hawaiian Pink Salt Bar,3,19,6.4
17968,17968,Gluten Free Lemon Goodness Cookies,61,19,2.0
17974,17974,Almond Cashew with Flax + Omega-3 Fruit & Nut Bar,3,19,5.3
17976,17976,Dry Roasted Macadamias with Sea Salt,117,19,6.7
17979,17979,Small Batch Authentic Taqueria Tortilla Chips,107,19,1.7
17983,17983,Ding Dongs,61,19,3.8
17984,17984,Chicken In A Biskit Baked Snack Crackers,78,19,5.7
17992,17992,Chocolate Sauce,103,19,4.2
17997,17997,"Popcorn, Mini, Kettle",23,19,3.8
17998,17998,Dark Caraway Crispbread,78,19,6.9
18004,18004,Honey Wheat Crackers,78,19,6.4
18005,18005,Brightside Blueberry Soft Baked Granola Packs,3,19,5.2
18012,18012,Organic Toasted Hemp Seeds,117,19,6.3
18018,18018,Bite Size Gluten Free Cheddar Cheese Sandwich Crackers,78,19,6.6
18022,18022,Creamy Mints In Pure Chocolate,45,19,6.8
18040,18040,"Sun-Ripened, Plump Juicy California Raisins Tucked in Rich, Creamy Milk Chocolate Milk Chocolate Covered Raisins",45,19,4.1
18048,18048,"Pretzel \""Shells\""",107,19,2.5
18051,18051,"Coffee Cake, Cinnamon Walnut",61,19,3.1
18059,18059,Fruit and Nut Bar - Peanut Butter Chocolate Chip,3,19,2.3
18074,18074,Sunflower Kernels,117,19,5.2
18081,18081,Himalayan Harvest,117,19,6.1
