,product_id,product_name,aisle_id,department_id,prices
7843,7843,Organic Simply Detox,94,7,7.0
7848,7848,Turkey Drumsticks,122,12,20.1
7852,7852,12 Year Blended Scotch Whisky,124,5,4.7
7853,7853,Classic Mashed Potatoes,13,20,4.2
7856,7856,Bbq Babyback Pork Ribs,7,12,16.9
7861,7861,Organic Pure Fruit Pomegranate Juice Blend,98,7,8.0
7866,7866,Dry Meyer Lemon Soda,77,7,14.1
7868,7868,Seaweed Salad,13,20,13.1
7877,7877,Chicken Thighs,49,12,23.0
7878,7878,Natural with Sport Cap Alpine Spring Water,115,7,11.8
7880,7880,Arabica Whole Bean Special Blend Coffee,26,7,13.1
7884,7884,Black Raspberry Sparkling Water Beverage,98,7,5.5
7885,7885,Fuji Apple Ginger Iced Matcha Tea,94,7,14.6
7891,7891,Pinot Noir California,28,5,3.8
7898,7898,Ginger Beer,77,7,14.3
7899,7899,Jasmine Petal Whole Leaf Green Tea,94,7,14.9
7909,7909,Chile Con Queso,13,20,2.4
7916,7916,Grilled Chicken Breast,13,20,13.2
7917,7917,Original Hazelnut Liqueur,124,5,10.7
7921,7921,Inflamm Aleve,98,7,13.1
7925,7925,Extra Lean Ground Turkey Breast,49,12,15.5
7935,7935,Three Cinnamon Tea,94,7,13.3
7936,7936,Organic Garlic Hummus,67,20,8.8
7938,7938,Sauvignon Blanc Awatere Valley Marlborough,62,5,10.4
7946,7946,Pact Cranberry Raspberry Water,98,7,11.3
7949,7949,Ginger Turmeric Kombucha,31,7,10.6
7952,7952,Chicken & Apple Breakfast Sausage,106,12,19.3
7953,7953,Spice Island Whole Bean Coffee,26,7,6.2
7956,7956,Veggie Blends Purple Power,98,7,12.5
7957,7957,Decaf-Zero Green Tea With Ginseng,94,7,2.4
7958,7958,"Diet Creamy Root Beer Premium Soda, Zero Calories, Sugar Free, No Caffeine",77,7,11.7
7961,7961,Sparkling Wine Brut,134,5,2.4
7964,7964,Unsweetened Black & White Cold Brew Coffee With Almond Milk,26,7,14.5
7971,7971,Lavender Love Kombucha,31,7,11.0
7986,7986,Chicken Kiev,49,12,23.9
7989,7989,Creamy Root Beer Natural Cane Soda,77,7,6.9
7992,7992,Natural Choice Honey Deli Ham,96,20,5.9
7999,7999,Fully Cooked Original Pork Sausage Links,106,12,12.9
8003,8003,Diet Cherry Vanilla Soda,77,7,9.4
8017,8017,Sesame Street Big Bird's 100% Apple Juice,98,7,9.8
8025,8025,Uncured Beef Hot Dogs,106,12,19.7
8029,8029,Fanta Zero Sugar Free Orange Soda Fridge Pack,77,7,6.6
8033,8033,Sweet Matcha Japanese Green Tea,94,7,9.8
8035,8035,100% Juice No Added Sugar Berry,98,7,13.7
8041,8041,Organic Renew Vegetable and Fruit Juice,98,7,12.4
8046,8046,Water Bottle,115,7,7.2
8067,8067,Thirst Quencher Tropical Cooler,64,7,12.2
8070,8070,All Natural Black Forest Ham,96,20,8.7
8074,8074,Cleansing Kale Lemon Probiotic Tonic,31,7,3.9
8079,8079,Premium Lots of Pulp Orange Juice,98,7,14.5
8087,8087,Florida Orange Juice With Calcium & Vitamin D,31,7,12.9
8095,8095,"White Wine Salami, Pinot Grigio",96,20,3.0
8097,8097,Carrot Lemon Drink,31,7,11.4
8104,8104,Instant Espresso Coffee,26,7,3.4
8109,8109,Keurig Decaf Light Roast Coffee K Cups,26,7,7.2
8116,8116,Lemon Lime Sports Drink Mix,90,7,5.3
8117,8117,Bacon Wrapped Scallops,39,12,20.6
8121,8121,Split Pea Soup,1,20,13.3
8130,8130,Decaffeinated Dark Italian Roast Ground Coffee,26,7,10.5
8138,8138,Traditional Hummus,67,20,2.0
8144,8144,Organic Kids Berry Pink Lemonade,98,7,5.0
8151,8151,Sweet Cinnamon Spice Herbal Tea,94,7,1.3
8154,8154,Iced Coffee Premium Coffee Beverage,26,7,12.0
8164,8164,Night Time Tea,94,7,1.2
8173,8173,Boneless Ham Steak,96,20,3.9
8176,8176,Bite Size Dry Salami Nuggets,96,20,3.2
8185,8185,Eater's Digest Organic Peppermint Tea Bags,94,7,5.7
8192,8192,Ginger Ale Jamaican Style,77,7,5.9
8197,8197,PlusShot Blueberry Acai Probiotic Juice Drink,31,7,2.3
8201,8201,Naanwich Flatbread Sandwich Chicken Tikka Masala,13,20,14.8
8205,8205,"100% Juice, Pear Nectar",98,7,6.9
8206,8206,Mango Tropical Water Enhancer Drops,90,7,5.6
8208,8208,Lamb Loin Chops,7,12,22.8
8209,8209,Organic Weightless Cranberry Herbal Tea,94,7,11.4
8211,8211,Italian Beer,27,5,7.6
8220,8220,Green Mandarin Orange Pyramid Tea Bags,94,7,13.9
8228,8228,Zero XXX Acai Blueberry Pomegranate,64,7,2.6
8264,8264,"Orange Juice, California",98,7,8.2
8279,8279,Honeysuckle Nectarine Probiotic Tea Tonic,31,7,11.8
8284,8284,Organic Herbal Mint Tea Bags,94,7,7.4
8286,8286,Ale,27,5,1.1
8288,8288,Mexican-Style Ground Spiked Eggnog Dark Chocolate,90,7,8.3
8294,8294,"Juice Blend, Organic Vegetable, Beets",31,7,2.4
8300,8300,Salted Caramel Hot Cocoa Mix,90,7,3.5
8312,8312,Ginger Green Tea  Powder,94,7,6.6
8313,8313,Oolong Tea Classic,94,7,4.6
8323,8323,Cold Brew Coffee Island Latte,26,7,9.7
8325,8325,"1,000 mg Vitamin C Effervescent Powder Drink Cranberry Each Pak single",98,7,4.9
8329,8329,Indian Samosa Organic Wrap,26,7,3.4
8336,8336,Traditional Ground Seitan,14,20,8.0
8357,8357,100% Juice No Sugar Added Pure Pineapple,98,7,3.6
8359,8359,Professor Fizz Soda,77,7,3.3
8364,8364,Fat Free Roasted Red Pepper Hommus,67,20,13.9
8369,8369,Bratwurst Smoked Beef,106,12,12.9
8379,8379,Wild Smoked Sockeye Salmon,15,12,19.4
8380,8380,Selects Turkey Breast Slow Roasted,96,20,3.9
8382,8382,Organic Tomato Bisque,1,20,5.0
8385,8385,Sliced Genoa Salami,96,20,12.8
8390,8390,Diet Ginger Ale,77,7,12.6
8398,8398,Barbecue Savory Grounds,96,20,14.0
8402,8402,Organic Mashed Potatoes,13,20,1.2
8414,8414,Traditional Scottish Style Smoked Salmon,15,12,14.1
8416,8416,Organic Master Brew Kombucha Dragonfruit Lemongrass,94,7,5.5
8427,8427,"Coffee, Ground, Medium, Kona Blend",26,7,5.6
8428,8428,Fresh Squeezed IPA,27,5,5.3
8434,8434,Espresso Instant Coffee,26,7,9.8
8439,8439,Sofia Pinot Noir Rosé Wine,134,5,11.6
8441,8441,Farmland Hickory Smoked Bacon 24oz,106,12,24.6
8442,8442,Caffeine Free Peach DeTox Tea,94,7,9.6
8447,8447,Simply Nutritious VitaJuice,98,7,10.9
8459,8459,Lemon Lift Black Tea,94,7,5.2
8460,8460,Hearty Thick Cut Bacon,106,12,9.6
8464,8464,Tangerine Lime Sugar Free Sparkling Water,77,7,8.2
8475,8475,Diet 12 Oz Ginger Ale,77,7,13.4
8481,8481,Cracked Black Pepper Shaved 98% Fat Free Turkey Breast,96,20,4.0
8499,8499,Organic Raw Kombucha Case,31,7,14.4
8501,8501,Breakfast Blend Medium Keurig Brewed K-Cups Ground Coffee,26,7,1.5
8504,8504,Fruit Punch Drops,90,7,3.7
8512,8512,Whole Young Chicken,49,12,9.1
8525,8525,Juice Squeeze,98,7,5.9
8532,8532,Garbanzo Bean Curry Pie,13,20,12.6
8533,8533,Nutrient Enhanced Cranberry Lime Water Beverage,64,7,9.4
8548,8548,Organic Sparkling Cucumber Lemon Coconut Water,98,7,11.8
8577,8577,Essence Peach Nectarine,115,7,9.3
8580,8580,VitaminWater Zero™ XXX Acai Blueberry Pomegranate,64,7,6.7
8590,8590,Ground Turkey,49,12,8.2
8592,8592,"Kale, Apple, Ginger, Romaine, Spinach, Cucumber, Celery, Parsley, Lemon Cold Pressed Juice Beverage",31,7,3.5
8596,8596,Lemonade Drink Mix,90,7,12.4
8597,8597,Organic Mint Green Tea Bags,94,7,3.1
8601,8601,Lacuna Dark Roast Ground Coffee,26,7,7.7
8613,8613,Dark Roast Coffee,31,7,12.6
8614,8614,Organic Greens & Pineapple Juice Blend,31,7,10.3
8615,8615,Sparkling Pomegranate,77,7,7.2
8618,8618,"Lager, Premium",27,5,9.8
8622,8622,"Coffee, Organic, Instant",26,7,10.1
8626,8626,Spruce Point Smoked Salmon,15,12,23.5
8637,8637,Diet Pepsi,77,7,7.0
8643,8643,"Grown-Up Soda, Extra Dry Ginger Ale",77,7,14.6
8644,8644,G Series Perform Low Calorie Glacier Freeze Sports Drink,64,7,10.6
8653,8653,Daisy Cutter Pale Ale,27,5,13.7
8657,8657,Iced Tea Decaffeinated Tea Bags,94,7,13.5
8660,8660,Edna Valley Chardonnay,62,5,6.0
8680,8680,Natural Choice Smoked Sliced Deli Turkey,96,20,11.4
8694,8694,Zero Calorie Strawberry Soda,77,7,2.9
8697,8697,Woman's Raspberry Leaf Tea Bags,94,7,4.8
8699,8699,G2 Sports Drink Orange,64,7,1.2
8703,8703,Low Sodium Tomato Juice,98,7,5.4
8716,8716,with a Splash of Mango Coconut Water,98,7,2.6
8726,8726,Organic Rooibos Herbal Tea,94,7,6.3
8729,8729,Natural Casing Beef Frankfurters,106,12,11.9
8731,8731,Sonoma County Chardonnay,62,5,2.2
8736,8736,Synergy Organic & Raw Cosmic Cranberry,31,7,8.1
8743,8743,Fully Cooked Turkey Sausage Patties,106,12,24.2
8756,8756,After Dinner Herbal Tea,94,7,5.4
8762,8762,Premium Kids+ Orange Juice,31,7,6.6
8764,8764,Cranberry Ginger Ale,77,7,8.1
8766,8766,Delicious IPA,27,5,8.2
8768,8768,Spring Club Soda,77,7,14.3
8777,8777,Organic Chili Ginger Lime Cleaning Probiotic Tonic,31,7,5.9
8783,8783,Wooky Jack Black Rye Ipa,27,5,8.6
8786,8786,Clasico Dark Roast Instant Coffee,26,7,8.5
8806,8806,Original Roast Coffee,26,7,5.0
8811,8811,Top the Tater Chive & Onion Sour Cream,67,20,15.0
8819,8819,"Stella Rosso, Semi-Sweet",28,5,11.6
8822,8822,Vanilla Caramel Latte Beverage Mix,26,7,6.5
8825,8825,Coconut Cocoa Smoothie,90,7,14.1
8834,8834,Raspberry Lime Sparkling Seltzer Water,115,7,14.0
8844,8844,Coconut Rum,124,5,5.4
8848,8848,Green Goodness 100% Fruit Juice Smoothie,31,7,14.1
8849,8849,Single Malt Scotch Whisky,124,5,13.8
8852,8852,Mandarin Lime Soda,77,7,10.0
8859,8859,Natural Spring Water,115,7,4.8
8861,8861,Double Green Matcha Tea Bags,94,7,3.9
8864,8864,Premium Sparkling Lemon Cocktail Mixer,115,7,14.0
8868,8868,Crisp Fuji Apple + Pear Juice,98,7,5.3
8877,8877,Tradicional Tequila Silver,27,5,14.2
8884,8884,Lunchables Cracker Stackers Ham & American Cheese,13,20,4.4
8887,8887,Lemon Garlic Pork Loin Filet,7,12,16.3
8905,8905,Salumeria Salamini Series Columbus Peppered Salame,96,20,6.6
8911,8911,Organic Ginger Maple Tonic Juice,98,7,9.1
8914,8914,Chicken Breast,35,12,24.4
8921,8921,"Cabernet Sauvignon, North Coast, 2011",28,5,2.4
8924,8924,Organic Uber Green,64,7,5.4
8937,8937,Thin Sliced Bologna,96,20,2.7
8946,8946,Organic Spinach Pow Salad,1,20,11.5
8968,8968,Tangerine Juice,98,7,3.1
8970,8970,Nuts & Coffee Organic Nut & Oat Milks Blend,26,7,13.4
8981,8981,No. 01 Organic Vegan Cold Pressed Juice Kale Spinach Romaine Celery Cucumber Apple Lemon,31,7,8.7
8987,8987,Decaf Mint Green Tea,94,7,12.1
8993,8993,Fruit Tea Sampler Herbal Tea,94,7,14.5
9002,9002,Ichiban Beer,27,5,9.9
9011,9011,Ultra Light Beer,27,5,3.6
9018,9018,All Natural Virgin Lemonade,31,7,12.2
9020,9020,Boneless Skinless Chicken Thighs,35,12,25.0
9022,9022,Organic French Roast Whole Bean Coffee,26,7,8.9
9028,9028,Virginia Ham,96,20,14.1
9029,9029,Zero Calorie Organic Root Beer Fridge Pack Soda,77,7,10.9
9031,9031,Organic Breakfast Blend Black Tea,94,7,9.3
9032,9032,Organic Earl Grey Black Tea,94,7,12.7
9037,9037,San Mateo Loose Leaf Yerba Mate Tea,94,7,14.7
9039,9039,Breakfast Essentials® Complete Nutritional Drink Rich Milk Chocolate Naturally & Artifically Flavored,90,7,1.3
9053,9053,Black Bean Corn Salsa,67,20,10.8
9075,9075,Zero Rise Orange,64,7,2.3
9077,9077,Herbal Tea Lemon & Ginger Caffeine Free Tea Bags,94,7,9.1
9086,9086,"Riesling, Colombia Valley, Vintage 2013",62,5,6.3
9102,9102,Organic Sopressata,96,20,10.8
9114,9114,Fume Blanc Sonoma County,62,5,4.8
9120,9120,Lunchables Pizza with Pepperoni,13,20,9.6
9138,9138,Lemon Italian Sparkling Mineral Water,115,7,14.1
9141,9141,Chamomile Tea Sachets,94,7,3.1
9143,9143,Guanabana Soursop Nectar,98,7,13.2
9147,9147,KickStart Strawberry Kiwi Beverage,77,7,13.5
9152,9152,Mountain Berry Blast Sports Drink,64,7,9.7
9155,9155,Spinach Dip,67,20,1.1
9175,9175,Diet Coke Caffeine Free Soda,77,7,8.1
9178,9178,Vegan Hickory & Sage Benevolent Bacon,14,20,4.5
9192,9192,Jumbo Turkey Franks,106,12,15.9
9198,9198,Primitivo Red Wine Zinfandel,28,5,7.9
9210,9210,Fresh Whole Chicken,49,12,13.4
9212,9212,Kombucha Ginger Bottle,31,7,5.1
9214,9214,Ground Chuck,122,12,22.2
9215,9215,Fully Cooked Bacon,106,12,23.3
9217,9217,Cold Brew Coffee With Coconut Milk,26,7,14.8
9220,9220,Maple Flavored Links Pork Sausage,106,12,13.1
9225,9225,Selects Turkey Hot Dogs,106,12,22.6
9230,9230,Vitamin C 1000mg Coconut-Pineapple Drink Mix Dietary Supplement,90,7,4.0
9235,9235,Lambrusco,28,5,13.8
9244,9244,Skinless Smoked Sausage,106,12,8.2
9254,9254,Hard Deli Salami,96,20,9.3
9256,9256,Max Cola,77,7,12.8
9258,9258,English Toffee Cappuccino,26,7,1.6
9276,9276,Broccoli Cheddar Au Gratin Potatoes,13,20,8.7
9284,9284,All Natural Classic Guacamole Snack,67,20,7.7
9285,9285,Boneless Pork Shoulder Butt,7,12,9.2
9287,9287,All Day IPA,27,5,13.5
9296,9296,Half & Half Iced Tea & Lemonade,94,7,8.7
9298,9298,All Prune 100% Juice,98,7,8.3
9302,9302,Thin Sliced Chicken Breast,35,12,24.8
9303,9303,Blonde Veranda Blend Ground Coffee,26,7,11.0
9304,9304,Pumpkin Sour,27,5,8.6
9309,9309,"Sports Drink, Coconut Water, Berry Blue",64,7,3.8
9313,9313,Sparkling Grapefruit Flavored Juice Beverage Blend,77,7,4.0
9339,9339,Organic Chicken & Apple Sausage,106,12,21.1
9346,9346,"Organic Apple Cider Vinegar Drink, Concord Grape-Acai",98,7,3.9
9348,9348,Clean Energy Berry,64,7,6.3
9354,9354,Rose Water,98,7,12.4
9367,9367,Organic Malbec,28,5,11.4
9397,9397,Beef Hot Dogs,106,12,12.2
9411,9411,Unsweetened Iced Coffee,26,7,6.1
9420,9420,"Iced Chai, Original",31,7,9.5
9421,9421,Organic Raw Multigreen Kobmbucha,31,7,5.3
9422,9422,Hummus,67,20,13.8
9425,9425,Imported Beer,27,5,2.1
9431,9431,San Francisco Potato Salad,1,20,10.0
9450,9450,Beef Top Round Steak,122,12,14.3
9458,9458,Classic Lemonade,115,7,10.4
9473,9473,"Cabernet Sauvignon, California, 2011",28,5,9.2
9479,9479,Ham & Swiss Sandwich,13,20,5.0
9484,9484,Mango Lemonade,94,7,9.9
9487,9487,Cod Fillets,15,12,16.9
9496,9496,On the Go Peach Mango Green Tea Drink Mix,90,7,5.0
9498,9498,Lemon Ice Tea Liquid,90,7,7.9
9507,9507,Honey Turkey Breast,96,20,3.3
9510,9510,Chicken Breast Tenders,35,12,19.4
9525,9525,Natural Hibiscus Tea,94,7,10.4
9528,9528,Organic Peach Nectar,98,7,2.8
9530,9530,Premium Strawberry Banana Fruit Smoothie Blend,31,7,2.1
9535,9535,Carnitas Fried Pork,13,20,6.8
9545,9545,Perfetto Espresso Roast Ground Coffee,26,7,4.7
9547,9547,Turkey Franks,106,12,8.1
9570,9570,Macro Bowl,13,20,14.1
9575,9575,"Bacon, Beer & Cheddar Bratwurst",106,12,19.0
9576,9576,Grapefruit Sculpin,27,5,6.9
9583,9583,Brass Tacks Blend Whole Bean Coffee,26,7,2.4
9584,9584,Low Sodium Original 100% Vegetable Juice,98,7,2.9
9585,9585,Thin Sliced Oven Roasted Turkey Breast,96,20,5.9
9604,9604,Hibiscus Organic Raw Kombucha,31,7,11.4
9608,9608,"Natural Cane Soda, Creamy Root Beer flavor",77,7,13.8
9614,9614,Organic Acai Superfood Juice,31,7,4.3
9616,9616,Diamond Collection Red Label Zinfandel,28,5,14.2
9618,9618,Wild Berry Sparkling Energy Water,64,7,11.7
9622,9622,Blackberry Wine,134,5,14.9
9623,9623,Sparkling Natural Spring Water,115,7,11.7
9628,9628,Red Label Blended Scotch Whiskey,124,5,10.2
9629,9629,Blackberry Flavored Ginger Ale,77,7,8.4
9637,9637,Black Forest Berry Caffeine-Free Tea,94,7,8.2
9646,9646,100% Juice Grape Juice,98,7,3.2
9660,9660,100% Papaya Juice,98,7,7.1
9699,9699,Lemon Ginger Herb Plus Probiotics Caffeine Free Tea,94,7,1.4
9704,9704,American Hefeweizen Beer,27,5,5.0
9707,9707,Cranberry Delight Juice,98,7,14.9
9711,9711,Reserve Shiraz Wine,28,5,5.5
9716,9716,Premium Glacier Water,115,7,9.5
9739,9739,Freeze Dried Instant Coffee,26,7,11.1
9751,9751,Uncured Applewood Smoked Ham,7,12,22.4
9760,9760,Diet Cran-Mango Juice,98,7,12.2
9763,9763,Vanilla Chai Tea Protein,31,7,2.8
9764,9764,Chicken Enchilada Casserole,13,20,12.7
9790,9790,Pact Cranberry Pomegranate,98,7,3.0
9809,9809,Diet Lemon Decaffeinated Iced Tea Mix,90,7,4.2
9811,9811,Barbecue Pulled Pork,7,12,16.3
9817,9817,100% Berry Flavored Juice Pouches,98,7,11.7
9827,9827,Southern Style Real Brewed Sweet Tea,94,7,2.1
9828,9828,Hommus Red Pepper Lentil,67,20,7.8
9829,9829,Pure Life Water,115,7,2.3
9832,9832,Campfire Genmaicha Brew Kombucha,31,7,10.8
9844,9844,Raspberry Iced Tea,94,7,11.4
9851,9851,Everyday Fresh 85% Lean Ground Turkey,49,12,11.4
9856,9856,Strawberry Watermelon Fruit Strip,31,7,13.0
9857,9857,Ph 9.5 Water,115,7,14.0
9862,9862,Cold Pressed Fuji Apple Juice,31,7,11.6
9871,9871,Beef Loin New York Strip Steak,122,12,9.1
9873,9873,Whole Turkey,49,12,21.5
9878,9878,8 Piece Fried Chicken,13,20,2.3
9886,9886,Organic Lightly Sweetened Iced Green Tea with Coconut Water,94,7,7.2
9896,9896,Uncured Applewood Smoked Bacon,106,12,24.9
9898,9898,Alexander Valley Reserve Cabernet Sauvignon,28,5,10.4
9913,9913,Garden Vegetable Salad Roll,13,20,10.1
9916,9916,Organic Himalayan Black Tea,94,7,5.9
9936,9936,Vodka 80 Proof,124,5,2.5
9938,9938,Spumante,134,5,13.5
9958,9958,Honey Smoked Turkey Breast,96,20,6.5
9967,9967,Sparkling Water Beverage Lemon,115,7,8.9
10000,10000,Refresher Strawberry Lemonade,64,7,3.0
10001,10001,Green with Mint Cold Brewed Iced Tea Bags,94,7,2.5
10016,10016,Herbal Teas Pau d'Arco,94,7,2.3
10017,10017,Tilapia Filet,39,12,18.2
10020,10020,IPA Hop Hunter,27,5,7.9
10031,10031,Homestyle Orange Juice,31,7,10.9
10032,10032,Cola Soft Drink,77,7,12.5
10039,10039,Vegetable Biryani,13,20,3.8
10052,10052,3rd Eye Chai Organic Raw Kombucha,31,7,1.8
10059,10059,Quinoa Salad Pistachio Citrus,1,20,10.2
10066,10066,Caramel Macchiato Iced Coffee,26,7,11.9
10071,10071,"Juice, Escape",31,7,3.0
10083,10083,White Corn & Zucchini Tamales,13,20,1.6
10089,10089,Dolmas,13,20,8.9
10094,10094,Decaffeinated Tea,94,7,14.7
10106,10106,Honey & Maple Turkey Breast,96,20,8.7
10109,10109,On-The-Go,13,20,2.2
10111,10111,Organic Smooth Move Herb Tea Bags,94,7,11.5
10119,10119,Crab-Flavored Seafood,15,12,9.9
10121,10121,Wild Sockeye Salmon,15,12,15.9
10130,10130,Apple Cider Vinegar & Limeade Drink,98,7,13.4
10146,10146,"Deli Fresh Black Forest Ham, 97% Fat Free, Gluten Free",96,20,5.1
10148,10148,Superior Puerto Rican Rum,124,5,6.0
10152,10152,Usual Suspects Variety Ales @ Lagers,27,5,13.2
10153,10153,Sun-Dried Tomato with Mozzarella Cheese Smoked Chicken Sausage,106,12,8.0
10163,10163,Roasted Red Pepper Hommus,67,20,14.2
10164,10164,Organic Acai Berry 100% Juice,98,7,11.5
10171,10171,Red Trolley Ale Irish Style Red Ale Beer,27,5,6.9
10181,10181,Classic Guacamole,67,20,5.7
10191,10191,Dunkin' Dark Roast Coffee Ground,26,7,8.7
10197,10197,Chicken Meatballs Spicy Mango & Jalapeno,7,12,24.1
10206,10206,Golden Gate Gose,27,5,4.5
10218,10218,Rio Raspberry Tea,94,7,9.5
10227,10227,Whole Bean French Roast Dark Roast Blend Extra Bold Coffee,26,7,3.8
10251,10251,Africa Single Origin 1 Coffee,26,7,2.2
10267,10267,Organic Classic Kombucha Maqui Berry Mint,31,7,1.5
10273,10273,Tilapia Fillet,39,12,23.0
10279,10279,Lunchables Pepperoni Pizza,13,20,7.0
10286,10286,Claw Crab Meat,15,12,8.0
10288,10288,Broccoli with Almond Soup,1,20,5.7
10290,10290,Pancetta,96,20,10.7
10294,10294,Chilled Coconut Water,115,7,2.5
10296,10296,Lori's Lemon Tea,94,7,11.9
10298,10298,Sugar Free Mocha Cappuccino,90,7,10.8
10303,10303,Naturally Flavored Lemonade Sparkling Water,64,7,5.5
10312,10312,Zen Tea,94,7,9.0
10314,10314,Organic Breakfast Blend Whole Bean Coffee,26,7,5.6
10315,10315,Stuffed Grape Leaves,67,20,11.6
10318,10318,Taster's Choice Vanilla Instant Coffee Single Serve Packets,26,7,12.6
10320,10320,Salami Chorizo,96,20,9.9
10322,10322,Organic Pineapple Coconut Water,98,7,14.4
10331,10331,All Natural Coconut Juice With Pulp,98,7,6.8
10339,10339,Unsweetened Blackberry Water,115,7,5.2
10340,10340,Decaf Instant Coffee,26,7,14.8
10341,10341,Organic Honey Green Tea Drink,94,7,6.0
10342,10342,Sencha Shot Japanese Green Tea,94,7,6.1
10348,10348,Nigori Sake,134,5,5.8
10351,10351,Sparkling Probiotic Drink Blueberry Cherry,31,7,5.0
10352,10352,"Sparkling Wine, Blanc de Blancs, Sonoma County",134,5,12.7
10355,10355,Tricerahops Double IPA,27,5,6.1
10361,10361,Spicy Thai Chilli Sriracha Dip,67,20,5.4
10363,10363,100% Raw Coconut Drink,98,7,10.0
10365,10365,100% Orange Strawberry Banana Juice,31,7,13.9
10369,10369,Organic Genoa Salami,96,20,12.2
10396,10396,Mini Marshmallow Hot Cocoa Mix,90,7,13.9
10398,10398,Famous Key West Lemon Juice,98,7,4.8
10409,10409,Essentials Organic Green Delight Juice,98,7,13.1
10410,10410,Authentic Japanese-Style Tofu Nigari Firm,14,20,11.5
10413,10413,Bacon Macaroni & Cheese with Fruitwood-Smoked Uncured Bacon,13,20,11.4
10419,10419,Coastal Crush Red Central Coast,28,5,7.1
10426,10426,Vintner's Reserve Carbernet Sauvignon,28,5,10.4
10427,10427,Grapefruit Lilac Water,115,7,12.3
10461,10461,Riserva Ducale Chianti Classico,28,5,12.3
10463,10463,Sonic Energy Refreshed,64,7,2.9
10465,10465,Decaffeinated French Roast Dark Roast Ground Coffee,26,7,4.4
10470,10470,B Side Red,28,5,1.2
10482,10482,Beyond Chicken Lightly Seasoned Strips,14,20,10.7
10484,10484,Avocado And Greens,98,7,9.4
10486,10486,Nut Brown Ale,27,5,8.0
10491,10491,Via Instant Dark French Roast Coffee,26,7,8.0
10505,10505,Sugar Free French Vanilla,26,7,6.4
10510,10510,Black Cherry Soda 6 Ct,77,7,1.8
10511,10511,Coconut Pineapple Water,98,7,1.2
10513,10513,Awaken Aloe & Wheatgrass Beverage,98,7,2.5
10532,10532,Two Brothers French Country Ale,27,5,13.9
10536,10536,Brownie Brittle Salted Caramel,31,7,2.4
10547,10547,Gourmet Vanilla Nut Coffee,26,7,14.6
10578,10578,Honey Tangerine Juice,98,7,10.1
10580,10580,Pepperoni,96,20,3.0
10581,10581,Blackberry Seltzer,115,7,13.2
10586,10586,Green Dragon with Passion Fruit Tea,94,7,2.5
10588,10588,Chocolate Malted Milk Mix,90,7,3.8
10596,10596,Caffeine Free Diet 8pk12oz,77,7,4.4
10597,10597,Big Bang Medium Roast Coffee,26,7,3.6
10598,10598,Yorkshire Gold Tea Bags,94,7,6.0
10599,10599,Premium English Breakfast Black Tea Bags,94,7,9.7
10600,10600,Kickstart Midnight Grape,77,7,12.1
10603,10603,93% Ground Beef,122,12,18.7
10607,10607,Prosecco,134,5,2.7
10616,10616,Frappuccino Vanilla Chilled Coffee Drink Coffee Substitutes,26,7,7.0
10617,10617,Butternut Squash Cumin Soup,1,20,7.5
10624,10624,Premium Artesian Sparkling Water,115,7,3.6
10630,10630,Columbus Applewood Ham 6 oz Shingle,96,20,9.9
10635,10635,Medium Traditional Salsa,67,20,9.8
10636,10636,"Rum, Strawberry, Dragon Berry",124,5,1.6
10640,10640,Java Monster Mean Bean Energy Drink,64,7,13.4
10641,10641,Iced Coffee Sweet & Creamy Coffee House Drink,26,7,14.7
10654,10654,Rotisserie Chicken Salad,1,20,1.3
10655,10655,Sparkling Seltzer Water,115,7,12.8
10658,10658,Lemon Decaf Iced Tea Drink Mix,90,7,14.9
10669,10669,Classic Decaffeinated Green Tea,94,7,11.7
10680,10680,Sliced Canadian Style Bacon,106,12,12.3
10702,10702,California Red Wine,28,5,3.0
10719,10719,Tenderloins,7,12,18.1
10720,10720,Organic Pomegranate Juice,31,7,1.9
10733,10733,Mushroom Coffee With Cordyceps,26,7,2.4
10739,10739,Classic Decaf Instant Coffee Crystals,26,7,3.6
10759,10759,Iced Mocha,26,7,8.0
10779,10779,Blue Machine 100%  Juice Smoothie,31,7,1.6
10789,10789,Pure Aloe Whole Leaf Juice with Lemon,77,7,11.2
10790,10790,Citrus Yuzu Alternative Energy,64,7,14.4
10802,10802,Diamond Junmai Ginjo Saké,134,5,9.5
10806,10806,Vanilla Latte Iced Coffee Drink,26,7,14.9
10814,10814,Applewood Smoked Bacon,106,12,24.7
10820,10820,Tart Cherry 100% Juice,98,7,6.9
10827,10827,Organic Apple Cider Vinegar All Natural Drink Apple Cinnamon,98,7,4.9
10830,10830,Sliced Canadian Bacon,106,12,14.4
10835,10835,Doubleshot Energy Coffee Energy Coffee Beverage,26,7,2.1
10841,10841,Herbal Berry DeTox Tea,94,7,3.1
10849,10849,Hickory Smoked Ham,96,20,4.5
10851,10851,Natural Alpine Spring Water,115,7,5.5
10852,10852,Uncured Sliced Bacon,106,12,14.9
10855,10855,Natural Basil Pesto with Romano Cheese Sausage,106,12,19.7
10858,10858,The Big Kahuna Variety Pack,27,5,1.5
10865,10865,Lit'l Wieners,106,12,23.1
10870,10870,Blue Label Year of the Ram,124,5,14.0
10873,10873,Lunette Prosecco,134,5,13.2
10874,10874,Zero Calorie Lemon Lime Twist Soda,77,7,9.9
10889,10889,No Pulp Calcium + Vitamin D 100% Pure Orange Juice,31,7,13.1
10894,10894,Organic Jasmine Green Tea,94,7,1.9
